,Unnamed: 0,GR,NPHI,RHOB,DEPT,RM,RT,FACIES,idx,zone,color,grmax,grmin,rhoma,rhofl,phish,VSHALE,PHID,PHIT,PHIE
1543,1543,80.57174859375,0.20582015625,2.437910625,1543,,,,1543,0,black,100,20,2.65,1.1,0.4,0.757146857421875,0.8631681451612905,0.5344941507056452,0.23163540773689517
1544,1544,88.277,0.37511,2.287,1544,,,,1544,0,black,100,20,2.65,1.1,0.4,0.8534625,0.7658064516129032,0.5704582258064516,0.2290732258064515
1545,1545,85.653,0.38964,2.301,1545,,,,1545,0,black,100,20,2.65,1.1,0.4,0.8206625000000001,0.7748387096774195,0.5822393548387097,0.25397435483870967
1546,1546,87.601,0.43843,2.312,1546,,,,1546,0,black,100,20,2.65,1.1,0.4,0.8450124999999999,0.7819354838709677,0.6101827419354838,0.27217774193548383
1547,1547,87.759,0.3929399999999999,2.286,1547,,,,1547,0,black,100,20,2.65,1.1,0.4,0.8469875,0.7651612903225807,0.5790506451612903,0.24025564516129033
1548,1548,87.73,0.39256,2.306,1548,,,,1548,0,black,100,20,2.65,1.1,0.4,0.8466250000000001,0.7780645161290323,0.5853122580645161,0.24666225806451608
1549,1549,88.524,0.36421,2.273,1549,,,,1549,0,black,100,20,2.65,1.1,0.4,0.85655,0.7567741935483873,0.5604920967741936,0.2178720967741936
1550,1550,89.899,0.37266,2.278,1550,,,,1550,0,black,100,20,2.65,1.1,0.4,0.8737375000000001,0.76,0.56633,0.21683499999999994
1551,1551,89.051,0.35867,2.291,1551,,,,1551,0,black,100,20,2.65,1.1,0.4,0.8631375,0.7683870967741935,0.5635285483870968,0.21827354838709673
1552,1552,88.32,0.38681,2.283,1552,,,,1552,0,black,100,20,2.65,1.1,0.4,0.8539999999999999,0.7632258064516129,0.5750179032258065,0.23341790322580652
1553,1553,90.453,0.3549199999999999,2.296,1553,,,,1553,0,black,100,20,2.65,1.1,0.4,0.8806625,0.7716129032258063,0.5632664516129031,0.21100145161290307
1554,1554,98.00791546875,0.250706265625,2.452540625,1554,,,,1554,0,black,100,20,2.65,1.1,0.4,0.975098943359375,0.8726068548387098,0.5616565602318548,0.17161698288810484
1555,1555,95.84787609375,0.24729921875,2.447558125,1555,,,,1555,0,black,100,20,2.65,1.1,0.4,0.9480984511718751,0.8693923387096775,0.5583457787298387,0.17910639826108865
1556,1556,91.1264715625,0.2455221953125,2.4363343750000004,1556,,,,1556,0,black,100,20,2.65,1.1,0.4,0.88908089453125,0.8621512096774196,0.5538367024949599,0.19820434468245984
1557,1557,94.61493296875,0.240323859375,2.437165625,1557,,,,1557,0,black,100,20,2.65,1.1,0.4,0.932686662109375,0.8626875,0.5515056796875,0.17843101484374996
1558,1558,101.05574375,0.2381660546875,2.4472325,1558,,,,1558,0,black,100,20,2.65,1.1,0.4,1.013196796875,0.8691822580645162,0.5536741563760081,0.14839543762600815
1559,1559,97.97224,0.2581800937499999,2.45107125,1559,,,,1559,0,black,100,20,2.65,1.1,0.4,0.974653,0.871658870967742,0.5649194823588709,0.1750582823588709
1560,1560,94.14828015625,0.263135953125,2.45298625,1560,,,,1560,0,black,100,20,2.65,1.1,0.4,0.926853501953125,0.8728943548387097,0.5680151539818549,0.19727375320060486
1561,1561,100.12012421875,0.2503027265624999,2.444004375,1561,,,,1561,0,black,100,20,2.65,1.1,0.4,1.001501552734375,0.8670995967741936,0.5587011616683467,0.15810054057459672
1562,1562,82.840388125,0.2452810234375,2.3868931250000003,1562,,,,1562,0,black,100,20,2.65,1.1,0.4,0.7855048515625,0.8302536290322583,0.5377673262348791,0.22356538560987904
1563,1563,60.498372343750006,0.20840915625,2.26624125,1563,,,,1563,0,black,100,20,2.65,1.1,0.4,0.506229654296875,0.7524137096774195,0.48041143296370975,0.2779195712449597
1564,1564,57.64365515625,0.2214583984375,2.289089375,1564,,,,1564,0,black,100,20,2.65,1.1,0.4,0.47054568945312497,0.7671544354838711,0.49430641696068556,0.30608814117943556
1565,1565,71.137,0.3156899999999999,2.253,1565,,,,1565,0,black,100,20,2.65,1.1,0.4,0.6392125,0.7438709677419356,0.5297804838709678,0.27409548387096777
1566,1566,76.413,0.37368,2.234,1566,,,,1566,0,black,100,20,2.65,1.1,0.4,0.7051624999999999,0.7316129032258065,0.5526464516129033,0.2705814516129033
1567,1567,82.873,0.39508,2.257,1567,,,,1567,0,black,100,20,2.65,1.1,0.4,0.7859125,0.7464516129032259,0.570765806451613,0.256400806451613
1568,1568,85.791,0.40526,2.238,1568,,,,1568,0,black,100,20,2.65,1.1,0.4,0.8223874999999999,0.7341935483870968,0.5697267741935484,0.24077177419354845
1569,1569,87.337,0.41329,2.249,1569,,,,1569,0,black,100,20,2.65,1.1,0.4,0.8417125000000001,0.7412903225806453,0.5772901612903226,0.24060516129032256
1570,1570,82.181,0.4389699999999999,2.219,1570,,,,1570,0,black,100,20,2.65,1.1,0.4,0.7772625,0.7219354838709677,0.5804527419354838,0.2695477419354838
1571,1571,73.98,0.25897,2.281,1571,,,,1571,0,black,100,20,2.65,1.1,0.4,0.6747500000000001,0.7619354838709679,0.510452741935484,0.24055274193548393
1572,1572,60.506,0.20971,2.329,1572,,,,1572,0,black,100,20,2.65,1.1,0.4,0.506325,0.7929032258064518,0.5013066129032259,0.2987766129032259
1573,1573,51.504,0.22712,2.313,1573,,,,1573,0,black,100,20,2.65,1.1,0.4,0.3938,0.7825806451612904,0.5048503225806452,0.3473303225806452
1574,1574,63.594,0.28015,2.309,1574,,,,1574,0,black,100,20,2.65,1.1,0.4,0.544925,0.7800000000000001,0.5300750000000001,0.3121050000000001
1575,1575,104.47709140625,0.2808308828125,2.458606875,1575,,,,1575,0,black,100,20,2.65,1.1,0.4,1.055963642578125,0.8765205645161291,0.5786757236643145,0.15629026663306456
1576,1576,108.5198953125,0.27116084375,2.461,1576,,,,1576,0,black,100,20,2.65,1.1,0.4,1.10649869140625,0.8780645161290322,0.5746126799395161,0.1320132033770161
1577,1577,105.77197734375,0.2888287265625,2.473174375,1577,,,,1577,0,black,100,20,2.65,1.1,0.4,1.072149716796875,0.8859189516129033,0.5873738390877017,0.15851395236895166
1578,1578,100.86048125,0.25468921875,2.448129375,1578,,,,1578,0,black,100,20,2.65,1.1,0.4,1.0107560156250002,0.8697608870967743,0.5622250529233872,0.15792264667338712
1579,1579,87.80746390625,0.208652875,2.36803125,1579,,,,1579,0,black,100,20,2.65,1.1,0.4,0.8475932988281251,0.8180846774193549,0.5133687762096775,0.17433145667842742
1580,1580,65.4495778125,0.191694609375,2.350481875,1580,,,,1580,0,black,100,20,2.65,1.1,0.4,0.56811972265625,0.8067624999999999,0.49922855468749994,0.2719806656249999
1581,1581,58.562360625,0.173314890625,2.373495625,1581,,,,1581,0,black,100,20,2.65,1.1,0.4,0.4820295078125,0.8216100806451613,0.49746248563508066,0.30465068251008065
1582,1582,57.57511953125,0.20163721875,2.35392375,1582,,,,1582,0,black,100,20,2.65,1.1,0.4,0.46968899414062504,0.808983064516129,0.5053101416330645,0.3174345439768145
1583,1583,64.0378346875,0.21700175,2.355178125,1583,,,,1583,0,black,100,20,2.65,1.1,0.4,0.5504729335937499,0.8097923387096775,0.5133970443548388,0.2932078709173388
1584,1584,58.75371890625,0.21333284375,2.3119825,1584,,,,1584,0,black,100,20,2.65,1.1,0.4,0.484421486328125,0.7819241935483872,0.49762851864919355,0.30385992411794355
1585,1585,60.56384015625001,0.202425375,2.3029775,1585,,,,1585,0,black,100,20,2.65,1.1,0.4,0.5070480019531252,0.7761145161290323,0.48926994556451614,0.28645074478326604
1586,1586,55.236,0.25669,2.276,1586,,,,1586,0,black,100,20,2.65,1.1,0.4,0.44044999999999995,0.7587096774193547,0.5076998387096774,0.3315198387096774
1587,1587,63.008,0.25159,2.28,1587,,,,1587,0,black,100,20,2.65,1.1,0.4,0.5376000000000001,0.7612903225806451,0.5064401612903225,0.29140016129032253
1588,1588,63.9,0.28098,2.292,1588,,,,1588,0,black,100,20,2.65,1.1,0.4,0.54875,0.769032258064516,0.5250061290322581,0.30550612903225804
1589,1589,73.005,0.29765,2.299,1589,,,,1589,0,black,100,20,2.65,1.1,0.4,0.6625624999999999,0.7735483870967742,0.5355991935483871,0.27057419354838713
1590,1590,75.969,0.30987,2.313,1590,,,,1590,0,black,100,20,2.65,1.1,0.4,0.6996125,0.7825806451612904,0.5462253225806453,0.26638032258064526
1591,1591,76.933,0.32081,2.303,1591,,,,1591,0,black,100,20,2.65,1.1,0.4,0.7116625000000001,0.7761290322580645,0.5484695161290323,0.2638045161290322
1592,1592,76.691,0.32633,2.305,1592,,,,1592,0,black,100,20,2.65,1.1,0.4,0.7086375,0.7774193548387098,0.5518746774193549,0.2684196774193549
1593,1593,77.709,0.3371099999999999,2.311,1593,,,,1593,0,black,100,20,2.65,1.1,0.4,0.7213625,0.7812903225806451,0.5592001612903226,0.2706551612903226
1594,1594,77.277,0.3519899999999999,2.324,1594,,,,1594,0,black,100,20,2.65,1.1,0.4,0.7159625000000001,0.7896774193548386,0.5708337096774192,0.28444870967741914
1595,1595,79.668,0.3453799999999999,2.351,1595,,,,1595,0,black,100,20,2.65,1.1,0.4,0.7458500000000001,0.8070967741935484,0.5762383870967742,0.27789838709677417
1596,1596,91.29820640625,0.22807175,2.44920125,1596,,,,1596,0,black,100,20,2.65,1.1,0.4,0.8912275800781251,0.8704524193548389,0.5492620846774194,0.1927710526461694
1597,1597,90.3655828125,0.220788875,2.45830375,1597,,,,1597,0,black,100,20,2.65,1.1,0.4,0.87956978515625,0.8763249999999999,0.5485569374999999,0.19672902343749987
1598,1598,91.8683615625,0.231104234375,2.437021875,1598,,,,1598,0,black,100,20,2.65,1.1,0.4,0.89835451953125,0.8625947580645162,0.5468494962197581,0.18750768840725807
1599,1599,95.3683446875,0.2327385781249999,2.4577631250000005,1599,,,,1599,0,black,100,20,2.65,1.1,0.4,0.9421043085937499,0.8759762096774197,0.5543573939012099,0.17751567046370986
1600,1600,89.1182434375,0.2350640234375,2.4598081250000003,1600,,,,1600,0,black,100,20,2.65,1.1,0.4,0.86397804296875,0.8772955645161293,0.5561797939768147,0.2105885767893147
1601,1601,89.376861875,0.24132271875,2.456785625,1601,,,,1601,0,black,100,20,2.65,1.1,0.4,0.8672107734375001,0.8753455645161292,0.5583341416330646,0.21144983225806457
1602,1602,98.269185625,0.2509743515625,2.46838375,1602,,,,1602,0,black,100,20,2.65,1.1,0.4,0.9783648203125,0.8828282258064517,0.5669012886844759,0.17555536055947585
1603,1603,96.0382959375,0.2529202499999999,2.4743081250000003,1603,,,,1603,0,black,100,20,2.65,1.1,0.4,0.95047869921875,0.8866504032258067,0.5697853266129033,0.18959384692540326
1604,1604,95.18042625,0.2474779609375,2.45467875,1604,,,,1604,0,black,100,20,2.65,1.1,0.4,0.939755328125,0.8739862903225806,0.5607321256300403,0.18482999438004027
1605,1605,94.3211034375,0.2593282734375,2.4482906250000003,1605,,,,1605,0,black,100,20,2.65,1.1,0.4,0.92901379296875,0.8698649193548389,0.5645965963961694,0.19299107920866942
1606,1606,101.9760234375,0.3058298125,2.457553125,1606,,,,1606,0,black,100,20,2.65,1.1,0.4,1.02470029296875,0.8758407258064517,0.5908352691532258,0.18095515196572576
1607,1607,83.772,0.40207,2.303,1607,,,,1607,0,black,100,20,2.65,1.1,0.4,0.79715,0.7761290322580645,0.5890995161290322,0.2702395161290322
1608,1608,82.239,0.38819,2.283,1608,,,,1608,0,black,100,20,2.65,1.1,0.4,0.7779875,0.7632258064516129,0.5757079032258064,0.2645129032258064
1609,1609,85.047,0.40581,2.292,1609,,,,1609,0,black,100,20,2.65,1.1,0.4,0.8130875,0.769032258064516,0.587421129032258,0.26218612903225796
1610,1610,80.478,0.38711,2.273,1610,,,,1610,0,black,100,20,2.65,1.1,0.4,0.755975,0.7567741935483873,0.5719420967741936,0.2695520967741936
1611,1611,81.187,0.42605,2.288,1611,,,,1611,0,black,100,20,2.65,1.1,0.4,0.7648375,0.7664516129032257,0.5962508064516129,0.29031580645161287
1612,1612,78.847,0.3825699999999999,2.264,1612,,,,1612,0,black,100,20,2.65,1.1,0.4,0.7355875,0.7509677419354838,0.5667688709677419,0.2725338709677419
1613,1613,66.721,0.28155,2.238,1613,,,,1613,0,black,100,20,2.65,1.1,0.4,0.5840125,0.7341935483870968,0.5078717741935485,0.2742667741935484
1614,1614,54.574,0.2685099999999999,2.237,1614,,,,1614,0,black,100,20,2.65,1.1,0.4,0.432175,0.7335483870967743,0.501029193548387,0.3281591935483871
1615,1615,48.728,0.31636,2.111,1615,,,,1615,0,black,100,20,2.65,1.1,0.4,0.35910000000000003,0.6522580645161292,0.4843090322580646,0.34066903225806455
1616,1616,48.965,0.31122,2.156,1616,,,,1616,0,black,100,20,2.65,1.1,0.4,0.36206250000000006,0.6812903225806453,0.49625516129032265,0.3514301612903226
1617,1617,63.11339921875,0.2416577890625,1.97296875,1617,,,,1617,0,black,100,20,2.65,1.1,0.4,0.538917490234375,0.5632056451612902,0.4024317171118951,0.18686472101814514
1618,1618,68.606695,0.2543295703125,2.37892875,1618,,,,1618,0,black,100,20,2.65,1.1,0.4,0.6075836875,0.8251153225806452,0.5397224464465726,0.2966889714465726
1619,1619,71.14000390625,0.2168895,2.325165,1619,,,,1619,0,black,100,20,2.65,1.1,0.4,0.639250048828125,0.7904290322580646,0.5036592661290323,0.24795924659778235
1620,1620,79.82819749999999,0.222134,2.391026875,1620,,,,1620,0,black,100,20,2.65,1.1,0.4,0.7478524687499999,0.8329205645161292,0.5275272822580646,0.2283862947580646
1621,1621,89.05224453125001,0.23823809375,2.462415,1621,,,,1621,0,black,100,20,2.65,1.1,0.4,0.8631530566406251,0.8789774193548388,0.5586077565524193,0.21334653389616925
1622,1622,93.248675625,0.254719765625,2.4511025,1622,,,,1622,0,black,100,20,2.65,1.1,0.4,0.9156084453125001,0.8716790322580646,0.5631993989415323,0.19695602081653218
1623,1623,84.97695109375,0.2287906796875,2.44988875,1623,,,,1623,0,black,100,20,2.65,1.1,0.4,0.812211888671875,0.8708959677419355,0.5498433237147178,0.22495856824596777
1624,1624,93.70392140625,0.2125420703125,2.478205625,1624,,,,1624,0,black,100,20,2.65,1.1,0.4,0.921299017578125,0.8891649193548389,0.5508534948336694,0.18233388780241938
1625,1625,95.25647765624998,0.2856101953125,2.46105375,1625,,,,1625,0,black,100,20,2.65,1.1,0.4,0.9407059707031248,0.8780991935483872,0.5818546944304436,0.20557230614919364
1626,1626,97.39751609375,0.2864962578125,2.4525625,1626,,,,1626,0,black,100,20,2.65,1.1,0.4,0.967468951171875,0.8726209677419355,0.5795586127772178,0.19257103230846773
1627,1627,86.672,0.37323,2.353,1627,,,,1627,0,black,100,20,2.65,1.1,0.4,0.8333999999999999,0.8083870967741937,0.5908085483870968,0.25744854838709685
1628,1628,87.948,0.39875,2.306,1628,,,,1628,0,black,100,20,2.65,1.1,0.4,0.8493499999999999,0.7780645161290323,0.5884072580645161,0.24866725806451612
1629,1629,85.574,0.37965,2.303,1629,,,,1629,0,black,100,20,2.65,1.1,0.4,0.8196749999999999,0.7761290322580645,0.5778895161290323,0.2500195161290323
1630,1630,84.388,0.4079399999999999,2.303,1630,,,,1630,0,black,100,20,2.65,1.1,0.4,0.8048500000000001,0.7761290322580645,0.5920345161290322,0.2700945161290322
1631,1631,86.012,0.38655,2.309,1631,,,,1631,0,black,100,20,2.65,1.1,0.4,0.82515,0.7800000000000001,0.5832750000000001,0.2532150000000001
1632,1632,84.815,0.39389,2.305,1632,,,,1632,0,black,100,20,2.65,1.1,0.4,0.8101875,0.7774193548387098,0.585654677419355,0.26157967741935495
1633,1633,85.528,0.38229,2.304,1633,,,,1633,0,black,100,20,2.65,1.1,0.4,0.8191,0.7767741935483871,0.5795320967741935,0.25189209677419344
1634,1634,89.546,0.40162,2.312,1634,,,,1634,0,black,100,20,2.65,1.1,0.4,0.8693250000000001,0.7819354838709677,0.5917777419354838,0.24404774193548373
1635,1635,87.441,0.43289,2.308,1635,,,,1635,0,black,100,20,2.65,1.1,0.4,0.8430125,0.7793548387096774,0.6061224193548387,0.26891741935483865
1636,1636,85.489,0.37591,2.301,1636,,,,1636,0,black,100,20,2.65,1.1,0.4,0.8186125000000001,0.7748387096774195,0.5753743548387098,0.24792935483870976
1637,1637,85.533,0.36811,2.306,1637,,,,1637,0,black,100,20,2.65,1.1,0.4,0.8191625,0.7780645161290323,0.5730872580645161,0.24542225806451606
1638,1638,97.58904015625,0.2520615546875,2.47361125,1638,,,,1638,0,black,100,20,2.65,1.1,0.4,0.9698630019531249,0.8862008064516128,0.5691311805695565,0.18118597978830647
1639,1639,87.51088609375,0.2419912421875,2.432785625,1639,,,,1639,0,black,100,20,2.65,1.1,0.4,0.843886076171875,0.8598616935483873,0.5509264678679436,0.21337203739919358
1640,1640,76.94074359375,0.2299824375,2.3318168750000003,1640,,,,1640,0,black,100,20,2.65,1.1,0.4,0.711759294921875,0.7947205645161293,0.5123515010080646,0.2276477830393146
1641,1641,72.45186749999999,0.2153516640625,2.345731875,1641,,,,1641,0,black,100,20,2.65,1.1,0.4,0.6556483437499999,0.8036979838709677,0.5095248239667338,0.24726548646673385
1642,1642,74.26230671875,0.21780896875,2.39175875,1642,,,,1642,0,black,100,20,2.65,1.1,0.4,0.6782788339843749,0.833392741935484,0.525600855342742,0.25428932174899205
1643,1643,64.55879374999999,0.205499,2.439295,1643,,,,1643,0,black,100,20,2.65,1.1,0.4,0.5569849218749999,0.8640612903225807,0.5347801451612904,0.31198617641129034
1644,1644,79.07781890625,0.204370578125,2.4617637500000003,1644,,,,1644,0,black,100,20,2.65,1.1,0.4,0.738472736328125,0.8785572580645163,0.5414639180947581,0.24607482356350813
1645,1645,87.098660625,0.20888328125,2.4240531250000004,1645,,,,1645,0,black,100,20,2.65,1.1,0.4,0.8387332578125,0.8542278225806454,0.5315555519153228,0.19606224879032275
1646,1646,88.04817421875,0.2011773671874999,2.4188975,1646,,,,1646,0,black,100,20,2.65,1.1,0.4,0.8506021777343751,0.8509016129032257,0.5260394900453629,0.18579861895161282
1647,1647,85.45004984375001,0.2155337734375,2.46492,1647,,,,1647,0,black,100,20,2.65,1.1,0.4,0.8181256230468751,0.8805935483870969,0.5480636609122984,0.22081341169354834
1648,1648,50.255,0.25806,2.396,1648,,,,1648,0,black,100,20,2.65,1.1,0.4,0.3781875,0.8361290322580645,0.5470945161290323,0.3958195161290322
1649,1649,48.741,0.2887,2.349,1649,,,,1649,0,black,100,20,2.65,1.1,0.4,0.3592625,0.8058064516129034,0.5472532258064517,0.4035482258064518
1650,1650,48.117,0.29402,2.207,1650,,,,1650,0,black,100,20,2.65,1.1,0.4,0.35146249999999996,0.7141935483870967,0.5041067741935483,0.36352177419354836
1651,1651,48.334,0.27038,2.26,1651,,,,1651,0,black,100,20,2.65,1.1,0.4,0.354175,0.7483870967741935,0.5093835483870968,0.36771354838709674
1652,1652,55.943,0.29767,2.313,1652,,,,1652,0,black,100,20,2.65,1.1,0.4,0.44928749999999995,0.7825806451612904,0.5401253225806453,0.3604103225806453
1653,1653,69.034,0.35271,2.188,1653,,,,1653,0,black,100,20,2.65,1.1,0.4,0.612925,0.7019354838709678,0.5273227419354839,0.2821527419354839
1654,1654,76.283,0.37177,2.169,1654,,,,1654,0,black,100,20,2.65,1.1,0.4,0.7035375,0.6896774193548387,0.5307237096774193,0.2493087096774193
1655,1655,71.86,0.36533,2.298,1655,,,,1655,0,black,100,20,2.65,1.1,0.4,0.64825,0.7729032258064517,0.5691166129032258,0.30981661290322576
1656,1656,72.368,0.4231499999999999,2.187,1656,,,,1656,0,black,100,20,2.65,1.1,0.4,0.6546,0.701290322580645,0.5622201612903225,0.30038016129032247
1657,1657,75.387,0.36116,2.208,1657,,,,1657,0,black,100,20,2.65,1.1,0.4,0.6923375,0.7148387096774195,0.5379993548387098,0.2610643548387097
1658,1658,72.4,0.28355,2.311,1658,,,,1658,0,black,100,20,2.65,1.1,0.4,0.655,0.7812903225806451,0.5324201612903225,0.27042016129032254
1659,1659,80.2443465625,0.18860025,2.50636625,1659,,,,1659,0,black,100,20,2.65,1.1,0.4,0.7530543320312499,0.9073330645161292,0.5479666572580646,0.24674492444556462
1660,1660,73.2096134375,0.18481009375,2.47223625,1660,,,,1660,0,black,100,20,2.65,1.1,0.4,0.66512016796875,0.8853137096774193,0.5350619017137096,0.2690138345262096
1661,1661,89.124578125,0.2530711953125,2.4762500000000003,1661,,,,1661,0,black,100,20,2.65,1.1,0.4,0.8640572265625,0.8879032258064519,0.5704872105594759,0.22486431993447592
1662,1662,91.91891390625,0.27981409375,2.4745487500000003,1662,,,,1662,0,black,100,20,2.65,1.1,0.4,0.898986423828125,0.8868056451612906,0.5833098694556453,0.22371529992439532
1663,1663,102.2750078125,0.266796765625,2.488393125,1663,,,,1663,0,black,100,20,2.65,1.1,0.4,1.0284375976562499,0.8957375000000001,0.5812671328125001,0.16989209375000014
1664,1664,99.16625968750002,0.29123,2.509379375,1664,,,,1664,0,black,100,20,2.65,1.1,0.4,0.9895782460937502,0.9092770161290323,0.6002535080645162,0.20442220962701607
1665,1665,100.92050234375,0.2778116406249999,2.41519625,1665,,,,1665,0,black,100,20,2.65,1.1,0.4,1.011506279296875,0.8485137096774195,0.5631626751512097,0.15856016343245966
1666,1666,99.872426875,0.2844705234375,2.486705,1666,,,,1666,0,black,100,20,2.65,1.1,0.4,0.9984053359375,0.8946483870967743,0.5895594552671372,0.19019732089213714
1667,1667,92.26414125,0.2925236328125,2.49588375,1667,,,,1667,0,black,100,20,2.65,1.1,0.4,0.903301765625,0.9005701612903226,0.5965468970514113,0.23522619080141127
1668,1668,106.511134375,0.3618658671875,2.495228125,1668,,,,1668,0,black,100,20,2.65,1.1,0.4,1.0813891796875,0.900147177419355,0.6310065223034276,0.19845085042842758
1669,1669,86.525,0.362,2.312,1669,,,,1669,0,black,100,20,2.65,1.1,0.4,0.8315625000000001,0.7819354838709677,0.5719677419354838,0.23934274193548377
1670,1670,87.36,0.42859,2.321,1670,,,,1670,0,black,100,20,2.65,1.1,0.4,0.842,0.7877419354838711,0.6081659677419355,0.27136596774193555
1671,1671,86.97,0.37168,2.294,1671,,,,1671,0,black,100,20,2.65,1.1,0.4,0.837125,0.7703225806451613,0.5710012903225807,0.2361512903225807
1672,1672,84.849,0.37537,2.297,1672,,,,1672,0,black,100,20,2.65,1.1,0.4,0.8106125000000001,0.7722580645161292,0.5738140322580646,0.24956903225806454
1673,1673,82.435,0.39702,2.284,1673,,,,1673,0,black,100,20,2.65,1.1,0.4,0.7804375,0.7638709677419354,0.5804454838709677,0.2682704838709677
1674,1674,81.893,0.40035,2.275,1674,,,,1674,0,black,100,20,2.65,1.1,0.4,0.7736625,0.7580645161290323,0.5792072580645161,0.26974225806451607
1675,1675,79.331,0.3566899999999999,2.3,1675,,,,1675,0,black,100,20,2.65,1.1,0.4,0.7416375000000001,0.7741935483870966,0.5654417741935482,0.2687867741935482
1676,1676,82.988,0.37029,2.291,1676,,,,1676,0,black,100,20,2.65,1.1,0.4,0.78735,0.7683870967741935,0.5693385483870967,0.25439854838709675
1677,1677,83.579,0.34661,2.282,1677,,,,1677,0,black,100,20,2.65,1.1,0.4,0.7947374999999999,0.7625806451612903,0.5545953225806451,0.23670032258064516
1678,1678,83.879,0.35505,2.31,1678,,,,1678,0,black,100,20,2.65,1.1,0.4,0.7984875,0.7806451612903227,0.5678475806451613,0.24845258064516124
1679,1679,96.61154375,0.3075557890625,1.390021875,1679,,,,1679,0,black,100,20,2.65,1.1,0.4,0.957644296875,0.18711088709677412,0.24733333807963703,-0.13572438067036297
1680,1680,95.188321875,0.2863411484375,1.39048625,1680,,,,1680,0,black,100,20,2.65,1.1,0.4,0.9398540234375,0.18741048387096765,0.23687581615423384,-0.1390657932207662
1681,1681,101.481465625,0.2921482578125,1.3434374999999998,1681,,,,1681,0,black,100,20,2.65,1.1,0.4,1.0185183203125,0.15705645161290308,0.2246023547127015,-0.18280497341229845
1682,1682,94.3372878125,0.286210125,1.352103125,1682,,,,1682,0,black,100,20,2.65,1.1,0.4,0.9292160976562499,0.16264717741935478,0.22442865120967737,-0.14725778785282262
1683,1683,96.391846875,0.2841189140625,1.356669375,1683,,,,1683,0,black,100,20,2.65,1.1,0.4,0.9548980859375,0.16559314516129034,0.22485602961189516,-0.15710320476310485
1684,1684,89.90515468749999,0.2994702421874999,1.380205,1684,,,,1684,0,black,100,20,2.65,1.1,0.4,0.8738144335937499,0.1807774193548386,0.24012383077116925,-0.10940194266633071
1685,1685,92.1409115625,0.306434328125,1.459174375,1685,,,,1685,0,black,100,20,2.65,1.1,0.4,0.9017613945312499,0.23172540322580637,0.2690798656754032,-0.09162469213709679
1686,1686,75.3761665625,0.2858275546875,1.475370625,1686,,,,1686,0,black,100,20,2.65,1.1,0.4,0.69220208203125,0.24217459677419356,0.26400107573084675,-0.012879757081653287
1687,1687,55.982048125000006,0.2206081796875,1.430928125,1687,,,,1687,0,black,100,20,2.65,1.1,0.4,0.44977560156250007,0.2135020161290323,0.21705509790826616,0.03714485728326611
1688,1688,52.194283125,0.2330285,1.4290893750000002,1688,,,,1688,0,black,100,20,2.65,1.1,0.4,0.4024285390625,0.21231572580645172,0.22267211290322586,0.06170069727822586
1689,1689,57.7496240625,0.2258092890625,1.588049375,1689,,,,1689,0,black,100,20,2.65,1.1,0.4,0.47187030078125,0.314870564516129,0.2703399267893145,0.08159180647681452
1690,1690,47.815,0.25936,2.193,1690,,,,1690,0,black,100,20,2.65,1.1,0.4,0.3476875,0.7051612903225807,0.4822606451612903,0.3431856451612903
1691,1691,48.562,0.26929,2.191,1691,,,,1691,0,black,100,20,2.65,1.1,0.4,0.357025,0.7038709677419354,0.48658048387096764,0.34377048387096765
1692,1692,55.734,0.27683,2.222,1692,,,,1692,0,black,100,20,2.65,1.1,0.4,0.44667500000000004,0.7238709677419355,0.5003504838709678,0.3216804838709678
1693,1693,41.943,0.29556,2.123,1693,,,,1693,0,black,100,20,2.65,1.1,0.4,0.27428749999999996,0.6600000000000001,0.4777800000000001,0.3680650000000001
1694,1694,41.555,0.3033099999999999,2.166,1694,,,,1694,0,black,100,20,2.65,1.1,0.4,0.2694375,0.687741935483871,0.49552596774193547,0.38775096774193546
1695,1695,62.356,0.3029799999999999,2.335,1695,,,,1695,0,black,100,20,2.65,1.1,0.4,0.52945,0.7967741935483871,0.5498770967741935,0.33809709677419353
1696,1696,72.249,0.35698,2.283,1696,,,,1696,0,black,100,20,2.65,1.1,0.4,0.6531125,0.7632258064516129,0.5601029032258065,0.29885790322580646
1697,1697,72.896,0.37981,2.272,1697,,,,1697,0,black,100,20,2.65,1.1,0.4,0.6612,0.7561290322580644,0.5679695161290321,0.30348951612903213
1698,1698,74.423,0.36604,2.337,1698,,,,1698,0,black,100,20,2.65,1.1,0.4,0.6802875,0.7980645161290324,0.5820522580645162,0.30993725806451616
1699,1699,77.223,0.40183,2.36,1699,,,,1699,0,black,100,20,2.65,1.1,0.4,0.7152875,0.8129032258064516,0.6073666129032258,0.3212516129032258
1700,1700,89.5309596875,0.24628590625,2.50107625,1700,,,,1700,0,black,100,20,2.65,1.1,0.4,0.8691369960937501,0.9039201612903227,0.5751030337701614,0.22744823533266134
1701,1701,91.5391734375,0.2457271171874999,2.515696875,1701,,,,1701,0,black,100,20,2.65,1.1,0.4,0.89423966796875,0.9133528225806453,0.5795399698840726,0.22184410269657262
1702,1702,94.58422140625,0.2470501562499999,2.498018125,1702,,,,1702,0,black,100,20,2.65,1.1,0.4,0.9323027675781249,0.901947177419355,0.5744986668346774,0.20157755980342745
